2016-01-06,702293.086156962
2016-01-07,743604.444166195
2016-01-08,903685.9564519732
2016-01-09,821063.240433507
2016-01-10,877866.3576962024
2016-01-11,877866.3576962024
2016-01-12,908849.8762031272
2016-01-13,862135.5394417774
2016-01-14,743803.2104987884
2016-01-15,693089.3552375074
2016-01-16,783247.3201464516
2016-01-17,783247.3201464516
2016-01-18,986102.7411915754
2016-01-19,839596.0482145413
2016-01-20,822691.4297941142
2016-01-21,755072.9561124061
2016-01-22,929754.0131234851
2016-01-23,1008642.2324188114
2016-01-24,935388.8859302944
2016-01-25,974832.9955779574
2016-01-26,978569.9154441805
2016-01-27,918901.0181609987
2016-01-28,883099.6797910895
2016-01-29,1014371.2538140892
2016-01-30,1056139.481912317
2016-01-31,1068073.261368953
2016-02-01,1050172.5921839988
2016-02-02,978569.9154441805
2016-02-03,1038238.812727362
2016-02-04,1103874.5997388621
2016-02-05,1074040.151097271
2016-02-06,1139675.9381087709
2016-02-07,1303860.2814612207
2016-02-08,1153414.8643695416
2016-02-09,1210727.4042139908
2016-02-10,1210727.4042139908
2016-02-11,1375500.9562667822
2016-02-12,1139086.7294084292
2016-02-13,1096102.3245250923
2016-02-14,1289532.1465001085
2016-02-15,1060281.9871223115
2016-02-16,1067446.0546028677
2016-02-17,1002969.447277862
2016-02-18,1289532.1465001085
2016-02-19,1129682.7804329027
2016-02-20,1284099.8511395585
2016-02-21,1024028.9952125592
2016-02-22,1056537.8522034343
2016-02-23,1097173.923442028
2016-02-24,999647.3524694032
2016-02-25,1178446.065919215
2016-02-26,1219082.1371578088
2016-02-27,1064665.066451153
2016-02-28,1210954.92291009
2016-02-29,1097173.923442028
2016-03-01,1040283.4237079968
2016-03-02,1275972.63689184
2016-03-03,1080919.4949465904
2016-03-04,1235336.5656532464
2016-03-05,1292227.0653872774
2016-03-06,1094688.8032163992
2016-03-07,1220696.1474715238
2016-03-08,1055311.5081366722
2016-03-09,1299450.737630977
2016-03-10,1267948.9015671965
2016-03-11,1283699.8195990862
2016-03-12,1141941.5573120709
2016-03-13,1031685.1310888366
2016-03-14,1189194.3114077428
2016-03-15,1197069.770423688
2016-03-16,1338828.0327107036
2016-03-17,1063186.9671526179
2016-03-18,1135311.13692768
2016-03-19,1110630.4600379474
2016-03-20,1242260.736783186
2016-03-21,1036588.4293687508
2016-03-22,1225806.9521900308
2016-03-23,1242260.736783186
2016-03-24,1242260.736783186
2016-03-25,1192899.3830037215
2016-03-26,1209353.1675968762
2016-03-27,1258714.5213763409
2016-03-28,1168218.706113989
2016-03-29,1398571.6904181559
2016-03-30,1308075.875155805
2016-03-31,1028361.5370721738
2016-04-01,1136310.0187356062
2016-04-02,1244135.0570097878
2016-04-03,1219252.3558695915
2016-04-04,1360254.3289973673
2016-04-05,1235840.8232963886
2016-04-06,1285606.2255767805
2016-04-07,1210958.122156193
2016-04-08,1169486.9535892005
2016-04-09,1343665.8615705704
2016-04-10,1443196.6661313537
2016-04-11,1252429.2907231862
2016-04-12,1260723.524436585
2016-04-13,1302194.6930035774
2016-04-14,1465554.2304687162
2016-04-15,1287911.2934422055
2016-04-16,1270146.9997395542
2016-04-17,1358968.4682528095
2016-04-18,1199089.8249289496
2016-04-19,1332322.027698833
2016-04-20,1465554.2304630696
2016-04-21,1341204.174544991
2016-04-22,1270146.99973466
2016-04-23,1279029.1465859516
2016-04-24,1172443.3843704555
2016-04-25,1128032.6501139991
2016-04-26,1341204.174544991
2016-04-27,1145796.9438165815
2016-04-28,1207843.183091885
2016-04-29,1403229.5803567485
2016-04-30,1296655.1818486413
2016-05-01,1376585.9807297213
2016-05-02,1394348.380481073
2016-05-03,1341061.181227019
2016-05-04,1492041.5791135046
2016-05-05,1385467.180605397
2016-05-06,1438754.379859451
2016-05-07,1332179.9813513432
2016-05-08,1447635.5797351266
2016-05-09,1536447.5784918831
2016-05-10,1403229.5803567485
2016-05-11,1284309.1125853823
2016-05-12,1342247.8695441214
2016-05-13,1467781.8429547227
